2020-06-24 13:34:33,764 INFO  Logger.cs: 70 - 
2020-06-24 14:46:06,734 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from finger
2020-06-24 14:46:06,741 INFO  ExportHelperExtension.cs: 1142 - Found 31 in finger
2020-06-24 14:46:06,741 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in finger
2020-06-24 14:46:06,741 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-24 14:46:06,742 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2020-06-24 14:46:06,742 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from finger2-1
2020-06-24 14:46:06,742 INFO  ExportHelperExtension.cs: 1142 - Found 23 in finger2-1
2020-06-24 14:46:06,743 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in finger2-1
2020-06-24 14:46:06,743 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from finger1-1
2020-06-24 14:46:06,743 INFO  ExportHelperExtension.cs: 1142 - Found 23 in finger1-1
2020-06-24 14:46:06,744 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in finger1-1
2020-06-24 14:46:06,744 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from finger
2020-06-24 14:46:06,744 INFO  ExportHelperExtension.cs: 1142 - Found 31 in finger
2020-06-24 14:46:06,744 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in finger
2020-06-24 14:46:06,745 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-24 14:46:06,745 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2020-06-24 14:46:06,745 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from finger2-1
2020-06-24 14:46:06,745 INFO  ExportHelperExtension.cs: 1142 - Found 23 in finger2-1
2020-06-24 14:46:06,746 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in finger2-1
2020-06-24 14:46:06,746 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from finger1-1
2020-06-24 14:46:06,746 INFO  ExportHelperExtension.cs: 1142 - Found 23 in finger1-1
2020-06-24 14:46:06,747 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in finger1-1
2020-06-24 14:46:06,821 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-24 14:46:29,855 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-06-24 14:46:29,864 INFO  Serialization.cs: 275 - URDF Configuration found
